slide_id,patch_id
CHS018-WSI01,"CHS018-WSI01 [d=4,x=46592,y=57344,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=35840,y=64512,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=57344,y=60928,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=71680,y=60928,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=21504,y=10752,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=57344,y=71680,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=86016,y=21504,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=35840,y=50176,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=75264,y=25088,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=53760,y=39424,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=17920,y=53760,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=68096,y=68096,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=71680,y=21504,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=82432,y=25088,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=68096,y=50176,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=32256,y=28672,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=53760,y=53760,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=71680,y=32256,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=46592,y=43008,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=78848,y=46592,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=35840,y=60928,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=75264,y=57344,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=82432,y=53760,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=28672,y=68096,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=50176,y=14336,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=39424,y=64512,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=10752,y=57344,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=50176,y=53760,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=17920,y=10752,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=25088,y=17920,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=53760,y=43008,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=43008,y=68096,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=71680,y=50176,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=82432,y=28672,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=46592,y=75264,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=14336,y=60928,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=39424,y=53760,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=75264,y=17920,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=43008,y=46592,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=43008,y=50176,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=25088,y=46592,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=14336,y=32256,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=78848,y=17920,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=35840,y=46592,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=43008,y=60928,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=86016,y=57344,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=46592,y=32256,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=46592,y=39424,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=35840,y=39424,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=32256,y=68096,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=53760,y=14336,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=17920,y=46592,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=86016,y=39424,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=71680,y=64512,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=50176,y=71680,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=28672,y=39424,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=25088,y=43008,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=64512,y=57344,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=78848,y=25088,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=57344,y=46592,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=21504,y=17920,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=75264,y=68096,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=78848,y=57344,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=39424,y=28672,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=28672,y=60928,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=50176,y=35840,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=50176,y=32256,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=75264,y=28672,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=46592,y=60928,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=53760,y=75264,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=43008,y=75264,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=35840,y=28672,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=78848,y=39424,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=32256,y=57344,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=10752,y=46592,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=82432,y=43008,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=35840,y=75264,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=43008,y=71680,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=82432,y=64512,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=39424,y=71680,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=17920,y=35840,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=46592,y=46592,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=68096,y=60928,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=57344,y=64512,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=17920,y=17920,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=21504,y=57344,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=25088,y=25088,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=46592,y=71680,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=25088,y=57344,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=32256,y=21504,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=17920,y=39424,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=14336,y=10752,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=71680,y=57344,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=86016,y=53760,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=60928,y=39424,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=43008,y=57344,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=28672,y=43008,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=32256,y=39424,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=71680,y=68096,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=53760,y=57344,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=50176,y=64512,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=21504,y=32256,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=14336,y=21504,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=78848,y=43008,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=57344,y=57344,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=50176,y=50176,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=78848,y=28672,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=39424,y=43008,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=57344,y=75264,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=60928,y=64512,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=21504,y=46592,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=35840,y=35840,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=28672,y=25088,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=17920,y=68096,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=39424,y=75264,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=53760,y=68096,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=68096,y=25088,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=71680,y=71680,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=10752,y=53760,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=39424,y=21504,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=39424,y=60928,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=32256,y=25088,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=10752,y=60928,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=43008,y=17920,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=60928,y=57344,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=64512,y=53760,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=25088,y=35840,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=17920,y=28672,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=32256,y=75264,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=43008,y=28672,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=21504,y=35840,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=17920,y=60928,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=64512,y=46592,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=14336,y=64512,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=28672,y=64512,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=68096,y=53760,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=82432,y=50176,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=32256,y=17920,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=71680,y=46592,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=75264,y=46592,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=75264,y=50176,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=32256,y=46592,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=28672,y=32256,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=86016,y=46592,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=35840,y=53760,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=68096,y=64512,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=68096,y=21504,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=75264,y=53760,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=75264,y=35840,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=60928,y=71680,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=64512,y=28672,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=75264,y=64512,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=25088,y=64512,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=64512,y=35840,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=71680,y=53760,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=86016,y=28672,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=43008,y=35840,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=28672,y=53760,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=53760,y=71680,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=86016,y=35840,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=46592,y=28672,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=28672,y=46592,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=68096,y=46592,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=35840,y=32256,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=32256,y=50176,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=21504,y=53760,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=39424,y=35840,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=64512,y=32256,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=75264,y=32256,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=25088,y=50176,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=50176,y=43008,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=43008,y=64512,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=43008,y=43008,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=39424,y=57344,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=46592,y=17920,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=57344,y=35840,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=50176,y=75264,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=17920,y=43008,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=28672,y=28672,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=60928,y=53760,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=25088,y=71680,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=14336,y=53760,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=17920,y=14336,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=50176,y=10752,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=71680,y=43008,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=10752,y=50176,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=82432,y=60928,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=68096,y=57344,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=57344,y=68096,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=64512,y=43008,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=21504,y=21504,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=46592,y=64512,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=46592,y=50176,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=60928,y=60928,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=17920,y=64512,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=32256,y=60928,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=46592,y=14336,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=21504,y=14336,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=71680,y=39424,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=64512,y=21504,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=64512,y=17920,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=60928,y=68096,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=50176,y=39424,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=28672,y=35840,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=75264,y=43008,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=43008,y=21504,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=43008,y=53760,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=35840,y=68096,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=64512,y=39424,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=14336,y=50176,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=68096,y=71680,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=68096,y=14336,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=53760,y=28672,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=82432,y=46592,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=25088,y=68096,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=86016,y=32256,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=17920,y=57344,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=57344,y=43008,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=78848,y=32256,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=64512,y=75264,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=86016,y=60928,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=78848,y=64512,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=78848,y=21504,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=32256,y=35840,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=46592,y=53760,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=32256,y=32256,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=71680,y=35840,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=35840,y=57344,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=53760,y=64512,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=21504,y=50176,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=21504,y=60928,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=39424,y=50176,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=28672,y=57344,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=86016,y=50176,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=50176,y=68096,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=28672,y=75264,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=68096,y=35840,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=53760,y=50176,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=25088,y=60928,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=57344,y=39424,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=35840,y=71680,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=25088,y=53760,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=21504,y=39424,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=17920,y=25088,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=43008,y=25088,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=82432,y=35840,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=68096,y=43008,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=82432,y=32256,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=50176,y=28672,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=78848,y=53760,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=82432,y=21504,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=60928,y=46592,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=64512,y=64512,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=68096,y=39424,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=14336,y=14336,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=17920,y=21504,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=64512,y=50176,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=25088,y=14336,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=14336,y=17920,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=86016,y=25088,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=21504,y=25088,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=78848,y=35840,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=35840,y=21504,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=75264,y=39424,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=14336,y=35840,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=78848,y=60928,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=60928,y=43008,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=57344,y=50176,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=71680,y=28672,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=25088,y=21504,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=50176,y=46592,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=50176,y=60928,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=32256,y=53760,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=71680,y=17920,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=68096,y=28672,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=60928,y=17920,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=21504,y=28672,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=68096,y=17920,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=68096,y=32256,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=46592,y=68096,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=43008,y=39424,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=21504,y=64512,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=39424,y=46592,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=14336,y=46592,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=60928,y=75264,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=82432,y=57344,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=14336,y=39424,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=64512,y=25088,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=39424,y=32256,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=21504,y=68096,w=4096,h=4096]"
CHS018-WSI01,"CHS018-WSI01 [d=4,x=82432,y=39424,w=4096,h=4096]"
